Category,Tranche,Sample,Index,Value,Units
BoS R&D,BoS High R&D,1,GHG,-0.004061533535661965,ΔgCO2e/system
BoS R&D,BoS High R&D,1,LCOE,0.00996743268462133,Δ$/kWh
BoS R&D,BoS High R&D,1,Labor,-490.8593144106635,Δ$/system
BoS R&D,BoS High R&D,2,GHG,0.001960078226204587,ΔgCO2e/system
BoS R&D,BoS High R&D,2,LCOE,0.010153563875295105,Δ$/kWh
BoS R&D,BoS High R&D,2,Labor,-453.1454667587359,Δ$/system
BoS R&D,BoS High R&D,3,GHG,-0.0013663324130277488,ΔgCO2e/system
BoS R&D,BoS High R&D,3,LCOE,0.010202113121276432,Δ$/kWh
BoS R&D,BoS High R&D,3,Labor,-533.6083512276728,Δ$/system
BoS R&D,BoS High R&D,4,GHG,-0.006860886915418973,ΔgCO2e/system
BoS R&D,BoS High R&D,4,LCOE,0.009817626121506412,Δ$/kWh
BoS R&D,BoS High R&D,4,Labor,-441.16460425958485,Δ$/system
BoS R&D,BoS High R&D,5,GHG,-0.0002023349347268777,ΔgCO2e/system
BoS R&D,BoS High R&D,5,LCOE,0.010462413599574658,Δ$/kWh
BoS R&D,BoS High R&D,5,Labor,-572.2121278976783,Δ$/system
BoS R&D,BoS High R&D,6,GHG,-0.002574461245487214,ΔgCO2e/system
BoS R&D,BoS High R&D,6,LCOE,0.010785124679448338,Δ$/kWh
BoS R&D,BoS High R&D,6,Labor,-528.6565159120928,Δ$/system
BoS R&D,BoS High R&D,7,GHG,-0.006016318095831252,ΔgCO2e/system
BoS R&D,BoS High R&D,7,LCOE,0.010093800297805641,Δ$/kWh
BoS R&D,BoS High R&D,7,Labor,-522.6636219996897,Δ$/system
BoS R&D,BoS High R&D,8,GHG,-0.00445220870768992,ΔgCO2e/system
BoS R&D,BoS High R&D,8,LCOE,0.009831737557279466,Δ$/kWh
BoS R&D,BoS High R&D,8,Labor,-515.1031769478643,Δ$/system
BoS R&D,BoS High R&D,9,GHG,-0.0037243644400888343,ΔgCO2e/system
BoS R&D,BoS High R&D,9,LCOE,0.00985034066428446,Δ$/kWh
BoS R&D,BoS High R&D,9,Labor,-489.74311931240345,Δ$/system
BoS R&D,BoS High R&D,10,GHG,-0.0051593619546395075,ΔgCO2e/system
BoS R&D,BoS High R&D,10,LCOE,0.010609815517870061,Δ$/kWh
BoS R&D,BoS High R&D,10,Labor,-528.0982614027303,Δ$/system
BoS R&D,BoS High R&D,11,GHG,-0.003151362818513803,ΔgCO2e/system
BoS R&D,BoS High R&D,11,LCOE,0.010319979351880407,Δ$/kWh
BoS R&D,BoS High R&D,11,Labor,-504.9115499832526,Δ$/system
BoS R&D,BoS High R&D,12,GHG,-0.0026500461092240357,ΔgCO2e/system
BoS R&D,BoS High R&D,12,LCOE,0.010439783289366247,Δ$/kWh
BoS R&D,BoS High R&D,12,Labor,-523.2453183021648,Δ$/system
BoS R&D,BoS High R&D,13,GHG,-0.00011094580980852697,ΔgCO2e/system
BoS R&D,BoS High R&D,13,LCOE,0.010278981312384874,Δ$/kWh
BoS R&D,BoS High R&D,13,Labor,-508.7612975355578,Δ$/system
BoS R&D,BoS High R&D,14,GHG,-0.008625590886310874,ΔgCO2e/system
BoS R&D,BoS High R&D,14,LCOE,0.009399913970843748,Δ$/kWh
BoS R&D,BoS High R&D,14,Labor,-488.9374801230165,Δ$/system
BoS R&D,BoS High R&D,15,GHG,-0.006027539524794179,ΔgCO2e/system
BoS R&D,BoS High R&D,15,LCOE,0.00985320044870748,Δ$/kWh
BoS R&D,BoS High R&D,15,Labor,-450.4631917773486,Δ$/system
BoS R&D,BoS High R&D,16,GHG,-0.00023373563769268912,ΔgCO2e/system
BoS R&D,BoS High R&D,16,LCOE,0.010457185688775045,Δ$/kWh
BoS R&D,BoS High R&D,16,Labor,-566.1881853679549,Δ$/system
BoS R&D,BoS High R&D,17,GHG,-0.0001601055875255497,ΔgCO2e/system
BoS R&D,BoS High R&D,17,LCOE,0.010348504337067937,Δ$/kWh
BoS R&D,BoS High R&D,17,Labor,-535.8936056392679,Δ$/system
BoS R&D,BoS High R&D,18,GHG,-0.002952211684885242,ΔgCO2e/system
BoS R&D,BoS High R&D,18,LCOE,0.009850585028324518,Δ$/kWh
BoS R&D,BoS High R&D,18,Labor,-501.07883391637415,Δ$/system
BoS R&D,BoS High R&D,19,GHG,-0.004319024275858396,ΔgCO2e/system
BoS R&D,BoS High R&D,19,LCOE,0.00989789711767522,Δ$/kWh
BoS R&D,BoS High R&D,19,Labor,-490.0622313869826,Δ$/system
BoS R&D,BoS High R&D,20,GHG,-0.00914779306623359,ΔgCO2e/system
BoS R&D,BoS High R&D,20,LCOE,0.009798455502752768,Δ$/kWh
BoS R&D,BoS High R&D,20,Labor,-508.06219018106367,Δ$/system
BoS R&D,BoS High R&D,21,GHG,-0.004335145624892789,ΔgCO2e/system
BoS R&D,BoS High R&D,21,LCOE,0.010238509536348542,Δ$/kWh
BoS R&D,BoS High R&D,21,Labor,-485.86790918394695,Δ$/system
BoS R&D,BoS High R&D,22,GHG,0.0015982674963055388,ΔgCO2e/system
BoS R&D,BoS High R&D,22,LCOE,0.010240645092271142,Δ$/kWh
BoS R&D,BoS High R&D,22,Labor,-453.3166359626821,Δ$/system
BoS R&D,BoS High R&D,23,GHG,-0.007821038377670675,ΔgCO2e/system
BoS R&D,BoS High R&D,23,LCOE,0.009843746905769571,Δ$/kWh
BoS R&D,BoS High R&D,23,Labor,-485.3014121619874,Δ$/system
BoS R&D,BoS High R&D,24,GHG,-0.002126992434710928,ΔgCO2e/system
BoS R&D,BoS High R&D,24,LCOE,0.010416463057901448,Δ$/kWh
BoS R&D,BoS High R&D,24,Labor,-476.19147724112077,Δ$/system
BoS R&D,BoS High R&D,25,GHG,0.0026666227186638025,ΔgCO2e/system
BoS R&D,BoS High R&D,25,LCOE,0.00991739800061596,Δ$/kWh
BoS R&D,BoS High R&D,25,Labor,-491.9738785082807,Δ$/system
BoS R&D,BoS High R&D,26,GHG,0.001878286242359195,ΔgCO2e/system
BoS R&D,BoS High R&D,26,LCOE,0.010156661663483085,Δ$/kWh
BoS R&D,BoS High R&D,26,Labor,-481.32482463147926,Δ$/system
BoS R&D,BoS High R&D,27,GHG,-0.0012902416377045256,ΔgCO2e/system
BoS R&D,BoS High R&D,27,LCOE,0.010408147159163772,Δ$/kWh
BoS R&D,BoS High R&D,27,Labor,-491.4456229991915,Δ$/system
BoS R&D,BoS High R&D,28,GHG,-0.0050576554407513186,ΔgCO2e/system
BoS R&D,BoS High R&D,28,LCOE,0.010345653048475414,Δ$/kWh
BoS R&D,BoS High R&D,28,Labor,-582.7773121599284,Δ$/system
BoS R&D,BoS High R&D,29,GHG,-0.0013183606594679986,ΔgCO2e/system
BoS R&D,BoS High R&D,29,LCOE,0.010515975236202957,Δ$/kWh
BoS R&D,BoS High R&D,29,Labor,-536.8876646287395,Δ$/system
BoS R&D,BoS High R&D,30,GHG,-0.004499784774026239,ΔgCO2e/system
BoS R&D,BoS High R&D,30,LCOE,0.009356900810877214,Δ$/kWh
BoS R&D,BoS High R&D,30,Labor,-469.53328839316396,Δ$/system
BoS R&D,BoS High R&D,31,GHG,-0.00498671528812622,ΔgCO2e/system
BoS R&D,BoS High R&D,31,LCOE,0.010633285657667108,Δ$/kWh
BoS R&D,BoS High R&D,31,Labor,-546.9969457557211,Δ$/system
BoS R&D,BoS High R&D,32,GHG,-0.00266534565619736,ΔgCO2e/system
BoS R&D,BoS High R&D,32,LCOE,0.009768040028027489,Δ$/kWh
BoS R&D,BoS High R&D,32,Labor,-464.9617107055076,Δ$/system
BoS R&D,BoS High R&D,33,GHG,-0.001621184765298267,ΔgCO2e/system
BoS R&D,BoS High R&D,33,LCOE,0.010324878369168358,Δ$/kWh
BoS R&D,BoS High R&D,33,Labor,-554.3127668458183,Δ$/system
BoS R&D,BoS High R&D,34,GHG,-0.002184836711123239,ΔgCO2e/system
BoS R&D,BoS High R&D,34,LCOE,0.010462113306649423,Δ$/kWh
BoS R&D,BoS High R&D,34,Labor,-548.1085085092477,Δ$/system
BoS R&D,BoS High R&D,35,GHG,0.0013261469248391222,ΔgCO2e/system
BoS R&D,BoS High R&D,35,LCOE,0.010804374884007678,Δ$/kWh
BoS R&D,BoS High R&D,35,Labor,-508.6278772109124,Δ$/system
BoS R&D,BoS High R&D,36,GHG,-0.0008238474590172018,ΔgCO2e/system
BoS R&D,BoS High R&D,36,LCOE,0.009825628396102418,Δ$/kWh
BoS R&D,BoS High R&D,36,Labor,-458.0674640292232,Δ$/system
BoS R&D,BoS High R&D,37,GHG,-0.008051843791974989,ΔgCO2e/system
BoS R&D,BoS High R&D,37,LCOE,0.009725473166035087,Δ$/kWh
BoS R&D,BoS High R&D,37,Labor,-483.4317300324085,Δ$/system
BoS R&D,BoS High R&D,38,GHG,-0.0042653772545833135,ΔgCO2e/system
BoS R&D,BoS High R&D,38,LCOE,0.011017600911084238,Δ$/kWh
BoS R&D,BoS High R&D,38,Labor,-596.6424152358209,Δ$/system
BoS R&D,BoS High R&D,39,GHG,-0.008309881126820073,ΔgCO2e/system
BoS R&D,BoS High R&D,39,LCOE,0.010465322618679537,Δ$/kWh
BoS R&D,BoS High R&D,39,Labor,-503.8136417932542,Δ$/system
BoS R&D,BoS High R&D,40,GHG,-0.0052428613239925426,ΔgCO2e/system
BoS R&D,BoS High R&D,40,LCOE,0.009685197453464175,Δ$/kWh
BoS R&D,BoS High R&D,40,Labor,-525.1484516490711,Δ$/system
BoS R&D,BoS High R&D,41,GHG,0.0027026603111011127,ΔgCO2e/system
BoS R&D,BoS High R&D,41,LCOE,0.010441607343672832,Δ$/kWh
BoS R&D,BoS High R&D,41,Labor,-529.0685467870535,Δ$/system
BoS R&D,BoS High R&D,42,GHG,0.002782360973839104,ΔgCO2e/system
BoS R&D,BoS High R&D,42,LCOE,0.009603120270356869,Δ$/kWh
BoS R&D,BoS High R&D,42,Labor,-474.88421421226553,Δ$/system
BoS R&D,BoS High R&D,43,GHG,-0.0040745583917640715,ΔgCO2e/system
BoS R&D,BoS High R&D,43,LCOE,0.010492223869051645,Δ$/kWh
BoS R&D,BoS High R&D,43,Labor,-539.9704060082324,Δ$/system
BoS R&D,BoS High R&D,44,GHG,-0.007167688498128655,ΔgCO2e/system
BoS R&D,BoS High R&D,44,LCOE,0.010566121178186783,Δ$/kWh
BoS R&D,BoS High R&D,44,Labor,-539.1818001146764,Δ$/system
BoS R&D,BoS High R&D,45,GHG,-0.0009258818053154982,ΔgCO2e/system
BoS R&D,BoS High R&D,45,LCOE,0.010632187821897288,Δ$/kWh
BoS R&D,BoS High R&D,45,Labor,-531.2793831895715,Δ$/system
BoS R&D,BoS High R&D,46,GHG,-0.0025097825654682993,ΔgCO2e/system
BoS R&D,BoS High R&D,46,LCOE,0.00968447460568049,Δ$/kWh
BoS R&D,BoS High R&D,46,Labor,-482.20115132128103,Δ$/system
BoS R&D,BoS High R&D,47,GHG,-0.0038631666281503385,ΔgCO2e/system
BoS R&D,BoS High R&D,47,LCOE,0.009443838903461371,Δ$/kWh
BoS R&D,BoS High R&D,47,Labor,-461.4492586120057,Δ$/system
BoS R&D,BoS High R&D,48,GHG,0.0011003994798670647,ΔgCO2e/system
BoS R&D,BoS High R&D,48,LCOE,0.010390593338021128,Δ$/kWh
BoS R&D,BoS High R&D,48,Labor,-488.06758650087477,Δ$/system
BoS R&D,BoS High R&D,49,GHG,-0.002772085924917178,ΔgCO2e/system
BoS R&D,BoS High R&D,49,LCOE,0.009962398599280317,Δ$/kWh
BoS R&D,BoS High R&D,49,Labor,-512.4490597418724,Δ$/system
BoS R&D,BoS High R&D,50,GHG,-0.0009205410696608851,ΔgCO2e/system
BoS R&D,BoS High R&D,50,LCOE,0.011253345557340463,Δ$/kWh
BoS R&D,BoS High R&D,50,Labor,-576.865765400513,Δ$/system
BoS R&D,BoS Medium R&D,1,GHG,-0.003344221840805517,ΔgCO2e/system
BoS R&D,BoS Medium R&D,1,LCOE,0.00917624434464119,Δ$/kWh
BoS R&D,BoS Medium R&D,1,Labor,-389.07481155556025,Δ$/system
BoS R&D,BoS Medium R&D,2,GHG,0.001940241394009945,ΔgCO2e/system
BoS R&D,BoS Medium R&D,2,LCOE,0.008858142935864358,Δ$/kWh
BoS R&D,BoS Medium R&D,2,Labor,-377.69834504261803,Δ$/system
BoS R&D,BoS Medium R&D,3,GHG,0.003910712389867399,ΔgCO2e/system
BoS R&D,BoS Medium R&D,3,LCOE,0.00859690502359492,Δ$/kWh
BoS R&D,BoS Medium R&D,3,Labor,-308.24619604188865,Δ$/system
BoS R&D,BoS Medium R&D,4,GHG,0.0004889995041139628,ΔgCO2e/system
BoS R&D,BoS Medium R&D,4,LCOE,0.008224132925846644,Δ$/kWh
BoS R&D,BoS Medium R&D,4,Labor,-327.97073465727294,Δ$/system
BoS R&D,BoS Medium R&D,5,GHG,-0.0028131172348651035,ΔgCO2e/system
BoS R&D,BoS Medium R&D,5,LCOE,0.008429281706820835,Δ$/kWh
BoS R&D,BoS Medium R&D,5,Labor,-329.47897897312987,Δ$/system
BoS R&D,BoS Medium R&D,6,GHG,-0.0024037914100603075,ΔgCO2e/system
BoS R&D,BoS Medium R&D,6,LCOE,0.00922773221837117,Δ$/kWh
BoS R&D,BoS Medium R&D,6,Labor,-346.55247992283944,Δ$/system
BoS R&D,BoS Medium R&D,7,GHG,0.0028409245896625634,ΔgCO2e/system
BoS R&D,BoS Medium R&D,7,LCOE,0.008420060677379784,Δ$/kWh
BoS R&D,BoS Medium R&D,7,Labor,-312.6089730155809,Δ$/system
BoS R&D,BoS Medium R&D,8,GHG,-0.006380533094926477,ΔgCO2e/system
BoS R&D,BoS Medium R&D,8,LCOE,0.00846859873347329,Δ$/kWh
BoS R&D,BoS Medium R&D,8,Labor,-347.90503622712436,Δ$/system
BoS R&D,BoS Medium R&D,9,GHG,0.0005475274053452495,ΔgCO2e/system
BoS R&D,BoS Medium R&D,9,LCOE,0.00922130129792395,Δ$/kWh
BoS R&D,BoS Medium R&D,9,Labor,-353.15673801803564,Δ$/system
BoS R&D,BoS Medium R&D,10,GHG,-0.00015951549755754968,ΔgCO2e/system
BoS R&D,BoS Medium R&D,10,LCOE,0.008529066721748843,Δ$/kWh
BoS R&D,BoS Medium R&D,10,Labor,-339.1004643903432,Δ$/system
BoS R&D,BoS Medium R&D,11,GHG,-0.002252644243725399,ΔgCO2e/system
BoS R&D,BoS Medium R&D,11,LCOE,0.009377863159370739,Δ$/kWh
BoS R&D,BoS Medium R&D,11,Labor,-343.93466411230906,Δ$/system
BoS R&D,BoS Medium R&D,12,GHG,-0.0033387158261319883,ΔgCO2e/system
BoS R&D,BoS Medium R&D,12,LCOE,0.008945675770817799,Δ$/kWh
BoS R&D,BoS Medium R&D,12,Labor,-336.8674195719225,Δ$/system
BoS R&D,BoS Medium R&D,13,GHG,-0.005769990366800926,ΔgCO2e/system
BoS R&D,BoS Medium R&D,13,LCOE,0.009244217188485074,Δ$/kWh
BoS R&D,BoS Medium R&D,13,Labor,-346.57914332421774,Δ$/system
BoS R&D,BoS Medium R&D,14,GHG,-0.003351217540355833,ΔgCO2e/system
BoS R&D,BoS Medium R&D,14,LCOE,0.008258717337675095,Δ$/kWh
BoS R&D,BoS Medium R&D,14,Labor,-342.25277185111554,Δ$/system
BoS R&D,BoS Medium R&D,15,GHG,-0.006730702332319538,ΔgCO2e/system
BoS R&D,BoS Medium R&D,15,LCOE,0.00885642126898152,Δ$/kWh
BoS R&D,BoS Medium R&D,15,Labor,-340.2328118438652,Δ$/system
BoS R&D,BoS Medium R&D,16,GHG,-0.00546105771896066,ΔgCO2e/system
BoS R&D,BoS Medium R&D,16,LCOE,0.008532743306996368,Δ$/kWh
BoS R&D,BoS Medium R&D,16,Labor,-308.40318077267125,Δ$/system
BoS R&D,BoS Medium R&D,17,GHG,-0.0011104206393497407,ΔgCO2e/system
BoS R&D,BoS Medium R&D,17,LCOE,0.009472770937166364,Δ$/kWh
BoS R&D,BoS Medium R&D,17,Labor,-378.68208364834686,Δ$/system
BoS R&D,BoS Medium R&D,18,GHG,-0.005509335846994645,ΔgCO2e/system
BoS R&D,BoS Medium R&D,18,LCOE,0.0087691921381364,Δ$/kWh
BoS R&D,BoS Medium R&D,18,Labor,-332.8725612898743,Δ$/system
BoS R&D,BoS Medium R&D,19,GHG,-0.006951459693041784,ΔgCO2e/system
BoS R&D,BoS Medium R&D,19,LCOE,0.009219496175234487,Δ$/kWh
BoS R&D,BoS Medium R&D,19,Labor,-387.6952405161496,Δ$/system
BoS R&D,BoS Medium R&D,20,GHG,-0.006176516817632205,ΔgCO2e/system
BoS R&D,BoS Medium R&D,20,LCOE,0.008579166246380776,Δ$/kWh
BoS R&D,BoS Medium R&D,20,Labor,-312.2535940134421,Δ$/system
BoS R&D,BoS Medium R&D,21,GHG,0.003632491187417486,ΔgCO2e/system
BoS R&D,BoS Medium R&D,21,LCOE,0.009325723401103242,Δ$/kWh
BoS R&D,BoS Medium R&D,21,Labor,-351.9856016335566,Δ$/system
BoS R&D,BoS Medium R&D,22,GHG,-0.007119857352705594,ΔgCO2e/system
BoS R&D,BoS Medium R&D,22,LCOE,0.008735430135478728,Δ$/kWh
BoS R&D,BoS Medium R&D,22,Labor,-350.205242007004,Δ$/system
BoS R&D,BoS Medium R&D,23,GHG,-0.0029683964086473225,ΔgCO2e/system
BoS R&D,BoS Medium R&D,23,LCOE,0.008804944475668014,Δ$/kWh
BoS R&D,BoS Medium R&D,23,Labor,-346.5745294004621,Δ$/system
BoS R&D,BoS Medium R&D,24,GHG,-0.004337994829128888,ΔgCO2e/system
BoS R&D,BoS Medium R&D,24,LCOE,0.009061355234790527,Δ$/kWh
BoS R&D,BoS Medium R&D,24,Labor,-351.0065382104731,Δ$/system
BoS R&D,BoS Medium R&D,25,GHG,0.0015670893624815108,ΔgCO2e/system
BoS R&D,BoS Medium R&D,25,LCOE,0.008615319145046693,Δ$/kWh
BoS R&D,BoS Medium R&D,25,Labor,-320.06753130533957,Δ$/system
BoS R&D,BoS Medium R&D,26,GHG,0.0020568996098546677,ΔgCO2e/system
BoS R&D,BoS Medium R&D,26,LCOE,0.00915668268406461,Δ$/kWh
BoS R&D,BoS Medium R&D,26,Labor,-322.5887726960566,Δ$/system
BoS R&D,BoS Medium R&D,27,GHG,-0.0020643565841282907,ΔgCO2e/system
BoS R&D,BoS Medium R&D,27,LCOE,0.009305081589376887,Δ$/kWh
BoS R&D,BoS Medium R&D,27,Labor,-345.50155524930096,Δ$/system
BoS R&D,BoS Medium R&D,28,GHG,-0.0028027905849370427,ΔgCO2e/system
BoS R&D,BoS Medium R&D,28,LCOE,0.008723030007103061,Δ$/kWh
BoS R&D,BoS Medium R&D,28,Labor,-333.52452591430665,Δ$/system
BoS R&D,BoS Medium R&D,29,GHG,-0.002746768971093161,ΔgCO2e/system
BoS R&D,BoS Medium R&D,29,LCOE,0.008750171112431107,Δ$/kWh
BoS R&D,BoS Medium R&D,29,Labor,-347.8880605208974,Δ$/system
BoS R&D,BoS Medium R&D,30,GHG,-0.0007174948614476762,ΔgCO2e/system
BoS R&D,BoS Medium R&D,30,LCOE,0.008807526681376618,Δ$/kWh
BoS R&D,BoS Medium R&D,30,Labor,-333.1279670656306,Δ$/system
BoS R&D,BoS Medium R&D,31,GHG,-0.006055465272751803,ΔgCO2e/system
BoS R&D,BoS Medium R&D,31,LCOE,0.008837808368767838,Δ$/kWh
BoS R&D,BoS Medium R&D,31,Labor,-325.6376739656321,Δ$/system
BoS R&D,BoS Medium R&D,32,GHG,-0.001718571048826334,ΔgCO2e/system
BoS R&D,BoS Medium R&D,32,LCOE,0.009074894264103836,Δ$/kWh
BoS R&D,BoS Medium R&D,32,Labor,-332.9192848718303,Δ$/system
BoS R&D,BoS Medium R&D,33,GHG,-0.008716658956160472,ΔgCO2e/system
BoS R&D,BoS Medium R&D,33,LCOE,0.009713715290960712,Δ$/kWh
BoS R&D,BoS Medium R&D,33,Labor,-381.9260127716059,Δ$/system
BoS R&D,BoS Medium R&D,34,GHG,-0.004935787754519083,ΔgCO2e/system
BoS R&D,BoS Medium R&D,34,LCOE,0.00859926598811192,Δ$/kWh
BoS R&D,BoS Medium R&D,34,Labor,-317.9725185681991,Δ$/system
BoS R&D,BoS Medium R&D,35,GHG,0.0012633206600014546,ΔgCO2e/system
BoS R&D,BoS Medium R&D,35,LCOE,0.008951902160976896,Δ$/kWh
BoS R&D,BoS Medium R&D,35,Labor,-389.80361392045097,Δ$/system
BoS R&D,BoS Medium R&D,36,GHG,0.002154341814161853,ΔgCO2e/system
BoS R&D,BoS Medium R&D,36,LCOE,0.009286463050306143,Δ$/kWh
BoS R&D,BoS Medium R&D,36,Labor,-339.9851812163977,Δ$/system
BoS R&D,BoS Medium R&D,37,GHG,-0.003448002764770308,ΔgCO2e/system
BoS R&D,BoS Medium R&D,37,LCOE,0.009090076228380456,Δ$/kWh
BoS R&D,BoS Medium R&D,37,Labor,-378.2902924912664,Δ$/system
BoS R&D,BoS Medium R&D,38,GHG,-0.0027892884794908923,ΔgCO2e/system
BoS R&D,BoS Medium R&D,38,LCOE,0.009012034032009994,Δ$/kWh
BoS R&D,BoS Medium R&D,38,Labor,-384.8765984757838,Δ$/system
BoS R&D,BoS Medium R&D,39,GHG,-0.01165142717296419,ΔgCO2e/system
BoS R&D,BoS Medium R&D,39,LCOE,0.008774382308059575,Δ$/kWh
BoS R&D,BoS Medium R&D,39,Labor,-340.74421686825576,Δ$/system
BoS R&D,BoS Medium R&D,40,GHG,-0.010227242487758303,ΔgCO2e/system
BoS R&D,BoS Medium R&D,40,LCOE,0.009254204436197705,Δ$/kWh
BoS R&D,BoS Medium R&D,40,Labor,-370.52485287674926,Δ$/system
BoS R&D,BoS Medium R&D,41,GHG,-0.009511043559186305,ΔgCO2e/system
BoS R&D,BoS Medium R&D,41,LCOE,0.009176833605073847,Δ$/kWh
BoS R&D,BoS Medium R&D,41,Labor,-349.1219272393787,Δ$/system
BoS R&D,BoS Medium R&D,42,GHG,-0.003064816500256029,ΔgCO2e/system
BoS R&D,BoS Medium R&D,42,LCOE,0.009474831861411986,Δ$/kWh
BoS R&D,BoS Medium R&D,42,Labor,-363.12622811436995,Δ$/system
BoS R&D,BoS Medium R&D,43,GHG,-0.008034151992816874,ΔgCO2e/system
BoS R&D,BoS Medium R&D,43,LCOE,0.008855436915265039,Δ$/kWh
BoS R&D,BoS Medium R&D,43,Labor,-351.0937353979855,Δ$/system
BoS R&D,BoS Medium R&D,44,GHG,-0.003682627899365798,ΔgCO2e/system
BoS R&D,BoS Medium R&D,44,LCOE,0.008780822003166877,Δ$/kWh
BoS R&D,BoS Medium R&D,44,Labor,-334.47657009506247,Δ$/system
BoS R&D,BoS Medium R&D,45,GHG,-0.011536693365002293,ΔgCO2e/system
BoS R&D,BoS Medium R&D,45,LCOE,0.00896853691734513,Δ$/kWh
BoS R&D,BoS Medium R&D,45,Labor,-369.0179891656071,Δ$/system
BoS R&D,BoS Medium R&D,46,GHG,0.005334943324911023,ΔgCO2e/system
BoS R&D,BoS Medium R&D,46,LCOE,0.00924875284706568,Δ$/kWh
BoS R&D,BoS Medium R&D,46,Labor,-338.4172177380326,Δ$/system
